BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Low Delay_on_NetDUE,Medium Delay_on_NetDUE,High Delay_on_NetDUE,Actual,Prediction_on_NetDue,Prediction_on_Pstng,Low Delay_on_Pstng,Low Medium Delay_on_Pstng,High Delay_on_Pstng,Payment
2000,BPR,2483309467.0,124762,SKM GALVA,West,BOMB,RV,0.09,9,ZZ28,Credit,64791298,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309422.0,124762,SKM GALVA,West,BOMB,RV,0.09,9,ZZ28,Credit,64790801,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309401.0,124762,SKM GALVA,West,BOMB,RV,0.09,9,ZZ28,Credit,64789583,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309429.0,124762,SKM GALVA,West,BOMB,RV,0.09,9,ZZ28,Credit,64790864,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309344.0,124762,SKM GALVA,West,BOMB,RV,0.1,9,ZZ28,Credit,64788957,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309167.0,124762,SKM GALVA,West,BOMB,RV,0.1,9,ZZ28,Credit,64786026,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309166.0,124762,SKM GALVA,West,BOMB,RV,0.1,9,ZZ28,Credit,64786018,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309348.0,124762,SKM GALVA,West,BOMB,RV,0.11,9,ZZ28,Credit,64789051,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309489.0,124762,SKM GALVA,West,BOMB,RV,0.11,9,ZZ28,Credit,64791614,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309424.0,124762,SKM GALVA,West,BOMB,RV,0.19,9,ZZ28,Credit,64790831,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,1.0,0.0,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309478.0,124762,SKM GALVA,West,BOMB,RV,0.26,9,ZZ28,Credit,64791412,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,0.94,6,0.98,0.02,0.0,11,0,1,0.21,0.79,0.0,Yes
2000,BPR,2426110407.0,120961,SKM STEELS LTD,West,INDR,RV,0.05,9,ZZ41,Credit,64778227,29.10.2018,Oct,20181029,20181108,1221001,2019,20181117,6.47,50,1.0,0.0,0.0,16,0,1,0.11,0.78,0.1,
9600,BPR,2483309501.0,120961,SKM STEELS LTD,West,INDR,RV,0.13,9,ZZ28,Credit,64791796,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,6.37,41,0.92,0.08,0.0,11,0,1,0.22,0.78,0.0,Yes
1000,BPR,2412143024.0,120961,SKM STEELS LTD,West,INDR,RV,0.13,9,ZZ41,Credit,64778221,29.10.2018,Oct,20181029,20181108,1221001,2019,20181117,6.47,50,1.0,0.0,0.0,16,0,1,0.14,0.85,0.0,
9600,BPR,2483309646.0,120961,SKM STEELS LTD,West,INDR,RV,0.13,9,ZZ28,Credit,64793653,31.10.2018,Oct,20181031,20181103,1221001,2019,20181112,6.37,41,0.92,0.08,0.0,11,0,1,0.22,0.78,0.0,Yes
2000,BPR,2442037635.0,120961,SKM STEELS LTD,West,INDR,RV,0.13,9,ZZ41,Credit,64766325,26.10.2018,Oct,20181026,20181105,1221001,2019,20181114,4.33,38,0.98,0.02,0.0,13,0,1,0.09,0.91,0.0,Yes
9600,BPR,2146119791.0,120961,SKM STEELS LTD,West,INDR,RV,0.14,9,ZZ32,Credit,64793821,31.10.2018,Oct,20181031,20181107,1221001,2019,20181116,6.37,41,0.92,0.08,0.0,15,0,1,0.36,0.64,0.0,Yes
9600,BPR,2146119625.0,120961,SKM STEELS LTD,West,INDR,RV,0.14,9,ZZ32,Credit,64785596,31.10.2018,Oct,20181031,20181107,1221001,2019,20181116,6.37,41,0.92,0.08,0.0,15,0,1,0.36,0.64,0.0,Yes
2000,BPR,2412142487.0,120961,SKM STEELS LTD,West,INDR,RV,0.15,9,ZZ41,Credit,64772918,28.10.2018,Oct,20181028,20181107,1221001,2019,20181116,6.61,52,1.0,0.0,0.0,15,0,1,0.11,0.89,0.0,Yes
9600,BPR,2146119792.0,120961,SKM STEELS LTD,West,INDR,RV,0.15,9,ZZ32,Credit,64793822,31.10.2018,Oct,20181031,20181107,1221001,2019,20181116,6.37,41,0.92,0.08,0.0,15,0,1,0.36,0.64,0.0,Yes
9600,BPR,2146119582.0,120961,SKM STEELS LTD,West,INDR,RV,0.16,9,ZZ32,Credit,64784610,30.10.2018,Oct,20181030,20181106,1221001,2019,20181115,5.6,41,0.9,0.1,0.0,14,0,1,0.08,0.92,0.0,Yes
9600,BPR,2146119729.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,9,ZZ32,Credit,64789439,31.10.2018,Oct,20181031,20181107,1221001,2019,20181116,6.37,41,0.91,0.09,0.0,15,0,1,0.35,0.64,0.0,Yes
9600,BPR,2146119595.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,9,ZZ32,Credit,64784725,31.10.2018,Oct,20181031,20181107,1221001,2019,20181116,6.37,41,0.91,0.09,0.0,15,0,1,0.35,0.64,0.0,Yes
2000,BPR,2424230305.0,120296,MAHARASHTRA METAL INDUSTRIES P,West,BOMB,RV,0.25,9,ZZ19,Credit,64766600,27.10.2018,Oct,20181027,20181106,1221001,2019,20181115,1.17,5,0.21,0.31,0.47,14,2,1,0.05,0.64,0.31,Yes
2000,BPR,2424230284.0,120296,MAHARASHTRA METAL INDUSTRIES P,West,BOMB,RV,0.29,9,ZZ19,Credit,64762927,26.10.2018,Oct,20181026,20181105,1221001,2019,20181114,0.0,0,0.33,0.3,0.37,13,2,1,0.18,0.82,0.0,Yes
2000,BPR,2431590312.0,124762,SKM GALVA,West,BOMB,RV,0.19,-2,ZZ19,Credit,64765993,26.10.2018,Oct,20181026,20181105,1221001,2019,20181103,0.0,0,0.98,0.02,0.0,2,0,1,0.02,0.97,0.01,Yes
1000,BPR,2412143792.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.1,9,ZZ41,Credit,64787506,31.10.2018,Oct,20181031,20181110,1221001,2019,20181119,4.33,34,0.94,0.05,0.02,18,0,0,0.91,0.09,0.0,Yes
1000,BPR,2412143803.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.14,9,ZZ41,Credit,64787525,31.10.2018,Oct,20181031,20181110,1221001,2019,20181119,4.33,34,0.94,0.04,0.03,18,0,0,0.93,0.07,0.0,Yes
9600,BPR,1115501954.0,928860,TATA STEEL PROCESSING,North,GBAD,RV,0.16,10,ZZ36,Credit,64792343,31.10.2018,Oct,20181031,20181105,1221001,2019,20181115,0.6,4,0.41,0.58,0.0,14,1,2,0.31,0.31,0.33,Yes
9600,BPR,2146119573.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.15,10,ZZ39,Credit,64784551,31.10.2018,Oct,20181031,20181106,1221001,2019,20181116,0.17,1,0.57,0.27,0.16,15,0,1,0.2,0.79,0.01,Yes
2000,BPR,2426110289.0,163486,Rohit & Co.,West,BOMB,RV,0.07,10,ZZ19,Credit,64769978,27.10.2018,Oct,20181027,20181106,1221001,2019,20181116,15.38,107,0.98,0.02,0.0,15,0,2,0.0,0.38,0.62,Yes
2000,BPR,2426110290.0,163486,Rohit & Co.,West,BOMB,RV,0.07,10,ZZ19,Credit,64769979,27.10.2018,Oct,20181027,20181106,1221001,2019,20181116,15.38,107,0.98,0.02,0.0,15,0,2,0.0,0.38,0.62,Yes
1000,BPR,2351198388.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,4,Z003,Credit,64780947,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,6.03,45,0.06,0.94,0.0,12,1,1,0.11,0.87,0.02,
1000,BPR,2351198389.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,4,Z003,Credit,64780949,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,6.03,45,0.02,0.98,0.0,12,1,1,0.11,0.87,0.02,
1000,BPR,2351198390.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,4,Z003,Credit,64780950,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,6.03,45,0.02,0.98,0.0,12,1,1,0.11,0.87,0.02,
1000,BPR,2351198402.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,4,Z003,Credit,64782301,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,6.03,45,0.02,0.98,0.0,12,1,1,0.11,0.87,0.02,
1000,BPR,2351198403.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,4,Z003,Credit,64782359,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,6.03,45,0.02,0.98,0.0,12,1,1,0.11,0.87,0.02,
9600,BPR,2351198404.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,4,Z003,Credit,64782410,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,6.03,45,0.05,0.95,0.0,12,1,1,0.17,0.8,0.03,
1000,BPR,2351198406.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.11,4,Z003,Credit,64782491,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,6.03,45,0.03,0.97,0.0,12,1,1,0.13,0.85,0.02,
2000,BPR,2412140775.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,1,ZZ19,Credit,64759190,25.10.2018,Oct,20181025,20181104,1221001,2019,20181105,7.99,60,0.36,0.64,0.0,4,1,1,0.01,0.99,0.0,Yes
2000,BPR,2412140799.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,2,ZZ19,Credit,64759223,25.10.2018,Oct,20181025,20181104,1221001,2019,20181106,7.99,60,0.36,0.64,0.0,5,1,1,0.01,0.99,0.0,Yes
2000,BPR,2412140808.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.13,2,ZZ19,Credit,64759232,25.10.2018,Oct,20181025,20181104,1221001,2019,20181106,7.99,60,0.37,0.63,0.0,5,1,1,0.02,0.98,0.0,Yes
2000,BPR,2412140814.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.18,2,ZZ19,Credit,64759238,25.10.2018,Oct,20181025,20181104,1221001,2019,20181106,7.99,60,0.36,0.63,0.01,5,1,1,0.01,0.97,0.02,Yes
9600,BPR,2146119441.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,10,ZZ41,Credit,64780030,30.10.2018,Oct,20181030,20181109,1221001,2019,20181119,8.13,52,0.32,0.57,0.11,18,1,2,0.14,0.3,0.56,
9600,BPR,2146119568.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.18,10,ZZ41,Credit,64784534,30.10.2018,Oct,20181030,20181109,1221001,2019,20181119,8.13,52,0.32,0.54,0.14,18,1,2,0.14,0.37,0.49,
9600,BPR,2146119570.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,10,ZZ41,Credit,64784540,30.10.2018,Oct,20181030,20181109,1221001,2019,20181119,8.13,52,0.32,0.57,0.11,18,1,2,0.14,0.3,0.56,
9600,BPR,2202500028.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.14,10,ZZ41,Credit,64779100,30.10.2018,Oct,20181030,20181109,1221001,2019,20181119,8.13,52,0.33,0.56,0.11,18,1,2,0.14,0.31,0.55,
9600,BPR,2202500029.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.16,10,ZZ41,Credit,64779104,30.10.2018,Oct,20181030,20181109,1221001,2019,20181119,8.13,52,0.32,0.57,0.11,18,1,2,0.14,0.3,0.56,
2000,BPR,2412143263.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.11,4,ZZ19,Credit,64782141,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,6.03,45,0.03,0.97,0.0,12,1,1,0.11,0.87,0.02,
9600,BPR,2202500031.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.13,10,ZZ41,Credit,64791897,31.10.2018,Oct,20181031,20181110,1221001,2019,20181120,8.36,56,0.68,0.31,0.0,19,0,0,0.96,0.02,0.03,Yes
1000,BPR,2412144335.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.13,10,ZZ41,Credit,64793900,31.10.2018,Oct,20181031,20181110,1221001,2019,20181120,8.36,56,0.75,0.25,0.0,19,0,0,0.95,0.02,0.03,Yes
1000,BPR,2202500030.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,10,ZZ41,Credit,64791857,31.10.2018,Oct,20181031,20181110,1221001,2019,20181120,8.36,56,0.73,0.26,0.01,19,0,0,0.95,0.02,0.03,Yes
2000,BPR,2426110488.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.23,4,ZZ19,Credit,64786354,31.10.2018,Oct,20181031,20181110,1221001,2019,20181114,4.97,39,0.08,0.92,0.0,13,1,0,0.93,0.07,0.0,Yes
2000,BPR,2426110507.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.25,4,ZZ19,Credit,64786607,31.10.2018,Oct,20181031,20181110,1221001,2019,20181114,4.97,39,0.09,0.91,0.0,13,1,0,0.93,0.07,0.0,Yes
2000,BPR,2426110512.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.22,4,ZZ19,Credit,64787379,31.10.2018,Oct,20181031,20181110,1221001,2019,20181114,4.97,39,0.09,0.91,0.0,13,1,0,0.93,0.07,0.0,Yes
2000,BPR,2431589637.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.17,0,ZZ19,Credit,64752286,23.10.2018,Oct,20181023,20181102,1221001,2019,20181102,9.01,69,0.87,0.13,0.0,1,0,1,0.01,0.99,0.0,Yes
2000,BPR,2442037598.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.17,1,ZZ19,Credit,64759203,25.10.2018,Oct,20181025,20181104,1221001,2019,20181105,7.99,60,0.36,0.63,0.01,4,1,1,0.01,0.99,0.0,Yes
2000,BPR,2442037600.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,2,ZZ19,Credit,64759206,25.10.2018,Oct,20181025,20181104,1221001,2019,20181106,7.99,60,0.36,0.63,0.0,5,1,1,0.01,0.99,0.0,Yes
2000,BPR,2483309581.0,124762,SKM GALVA,West,BOMB,RV,0.07,10,ZZ28,Credit,64792475,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309596.0,124762,SKM GALVA,West,BOMB,RV,0.07,10,ZZ28,Credit,64792530,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309047.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ28,Credit,64781261,30.10.2018,Oct,20181030,20181102,1221001,2019,20181112,2.28,18,1.0,0.0,0.0,11,0,1,0.01,0.99,0.0,Yes
2000,BPR,2483309124.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ28,Credit,64783094,30.10.2018,Oct,20181030,20181102,1221001,2019,20181112,2.28,18,1.0,0.0,0.0,11,0,1,0.01,0.99,0.0,Yes
2000,BPR,2483309629.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64793109,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309553.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64792353,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309055.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64781350,30.10.2018,Oct,20181030,20181102,1221001,2019,20181112,2.28,18,1.0,0.0,0.0,11,0,1,0.0,1.0,0.0,Yes
2000,BPR,2483309569.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64792424,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309626.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64793080,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309634.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64793292,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309575.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64792447,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309623.0,124762,SKM GALVA,West,BOMB,RV,0.1,10,ZZ28,Credit,64793065,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309625.0,124762,SKM GALVA,West,BOMB,RV,0.1,10,ZZ28,Credit,64793073,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309614.0,124762,SKM GALVA,West,BOMB,RV,0.1,10,ZZ28,Credit,64793004,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309491.0,124762,SKM GALVA,West,BOMB,RV,0.11,10,ZZ28,Credit,64791656,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309492.0,124762,SKM GALVA,West,BOMB,RV,0.11,10,ZZ28,Credit,64791661,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309497.0,124762,SKM GALVA,West,BOMB,RV,0.11,10,ZZ28,Credit,64791737,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309618.0,124762,SKM GALVA,West,BOMB,RV,0.15,10,ZZ28,Credit,64793040,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309633.0,124762,SKM GALVA,West,BOMB,RV,0.19,10,ZZ28,Credit,64793279,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309578.0,124762,SKM GALVA,West,BOMB,RV,0.19,10,ZZ28,Credit,64792459,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,1.0,0.0,0.0,12,0,1,0.21,0.79,0.0,Yes
2000,BPR,2483309050.0,124762,SKM GALVA,West,BOMB,RV,0.25,10,ZZ28,Credit,64781284,30.10.2018,Oct,20181030,20181102,1221001,2019,20181112,2.28,18,1.0,0.0,0.0,11,0,1,0.01,0.99,0.0,Yes
2000,BPR,2483309119.0,124762,SKM GALVA,West,BOMB,RV,0.25,10,ZZ28,Credit,64782985,30.10.2018,Oct,20181030,20181102,1221001,2019,20181112,2.28,18,1.0,0.0,0.0,11,0,1,0.01,0.99,0.0,Yes
1000,BPR,2426907982.0,120961,SKM STEELS LTD,West,INDR,RV,0.12,10,ZZ32,Credit,64794189,31.10.2018,Oct,20181031,20181107,1221001,2019,20181117,6.37,41,0.93,0.07,0.0,16,0,1,0.34,0.66,0.0,Yes
9600,BPR,2146119775.0,120961,SKM STEELS LTD,West,INDR,RV,0.16,10,ZZ32,Credit,64793023,31.10.2018,Oct,20181031,20181107,1221001,2019,20181117,6.37,41,0.91,0.09,0.0,16,0,1,0.35,0.64,0.0,Yes
2000,BPR,2412144369.0,120961,SKM STEELS LTD,West,INDR,RV,0.16,10,ZZ41,Credit,64793941,31.10.2018,Oct,20181031,20181110,1221001,2019,20181120,6.37,41,0.93,0.07,0.0,19,0,0,0.69,0.31,0.0,Yes
2000,BPR,2412144375.0,120961,SKM STEELS LTD,West,INDR,RV,0.16,10,ZZ41,Credit,64793947,31.10.2018,Oct,20181031,20181110,1221001,2019,20181120,6.37,41,0.93,0.07,0.0,19,0,0,0.69,0.31,0.0,Yes
2000,BPR,2426110560.0,116734,R.S. STEELS,North,GBAD,RV,0.07,10,ZZ19,Credit,64793520,31.10.2018,Oct,20181031,20181110,1221001,2019,20181120,3.7,39,0.9,0.1,0.0,19,0,0,0.91,0.09,0.0,Yes
2000,BPR,2424230301.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.31,-1,ZZ19,Credit,64766355,27.10.2018,Oct,20181027,20181106,1221001,2019,20181105,0.9,4,0.45,0.55,0.0,4,1,1,0.11,0.89,0.0,Yes
2000,BPR,2424230322.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.25,-1,ZZ19,Credit,64769816,27.10.2018,Oct,20181027,20181106,1221001,2019,20181105,0.9,4,0.88,0.12,0.0,4,0,1,0.03,0.97,0.0,Yes
2000,BPR,2424230268.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.17,-1,ZZ19,Credit,64759806,25.10.2018,Oct,20181025,20181104,1221001,2019,20181103,0.0,0,0.92,0.08,0.0,2,0,1,0.02,0.98,0.0,Yes
2000,BPR,2424230267.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.13,-1,ZZ19,Credit,64759803,25.10.2018,Oct,20181025,20181104,1221001,2019,20181103,0.0,0,0.79,0.21,0.0,2,0,1,0.03,0.97,0.0,Yes
2000,BPR,2424230294.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.31,0,ZZ19,Credit,64764969,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,0.3,2,0.51,0.49,0.0,4,0,1,0.12,0.88,0.0,Yes
2000,BPR,2424230280.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.29,0,ZZ19,Credit,64762696,26.10.2018,Oct,20181026,20181105,1221001,2019,20181105,0.3,2,0.51,0.49,0.0,4,0,1,0.04,0.96,0.0,Yes
2000,BPR,2424230398.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.02,3,ZZ19,Credit,64791424,31.10.2018,Oct,20181031,20181110,1221001,2019,20181113,3.52,19,0.78,0.22,0.0,12,0,0,0.64,0.36,0.0,Yes
2000,BPR,2426110569.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.02,10,ZZ16,Credit,64794032,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0.91,0.09,0.0,13,0,1,0.45,0.55,0.0,Yes
2000,BPR,2426110568.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.02,10,ZZ16,Credit,64794031,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0.91,0.09,0.0,13,0,1,0.45,0.55,0.0,Yes
2000,BPR,2412144456.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.16,10,ZZ16,Credit,64794047,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0.88,0.12,0.0,13,0,1,0.45,0.55,0.0,Yes
2000,BPR,2412144462.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.17,10,ZZ16,Credit,64794053,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0.88,0.12,0.0,13,0,1,0.45,0.55,0.0,Yes
2000,BPR,2412144459.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.17,10,ZZ16,Credit,64794050,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0.88,0.12,0.0,13,0,1,0.45,0.55,0.0,Yes
2000,BPR,2412144458.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.18,10,ZZ16,Credit,64794049,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0.88,0.12,0.0,13,0,1,0.45,0.55,0.0,Yes
2000,BPR,2431591249.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.18,10,ZZ16,Credit,64784454,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0.88,0.12,0.0,13,0,1,0.45,0.55,0.0,Yes
1000,BPR,2412144494.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.03,11,ZZ16,Credit,64794091,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,0.97,0.03,0.0,14,0,0,0.99,0.01,0.0,Yes
1000,BPR,2412144490.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.11,11,ZZ16,Credit,64794084,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,1.0,0.0,0.0,14,0,0,1.0,0.0,0.0,Yes
1000,BPR,2412144544.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,11,ZZ16,Credit,64794157,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,1.0,0.0,0.0,14,0,0,1.0,0.0,0.0,Yes
1000,BPR,2412144532.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.14,11,ZZ16,Credit,64794143,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,1.0,0.0,0.0,14,0,0,0.99,0.01,0.0,Yes
1000,BPR,2412144552.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.15,11,ZZ16,Credit,64794167,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,0.99,0.01,0.0,14,0,0,0.99,0.01,0.0,Yes
2000,BPR,2424230399.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.27,3,ZZ19,Credit,64791439,31.10.2018,Oct,20181031,20181110,1221001,2019,20181113,3.52,19,0.85,0.15,0.0,12,0,0,0.66,0.34,0.0,Yes
2000,BPR,2483309500.0,122875,KRISHNA TRADERS (SHEET DIVISIO,West,PUNE,RV,0.02,2,ZZ28,Credit,64791782,31.10.2018,Oct,20181031,20181103,1221001,2019,20181105,0.0,0,0.78,0.22,0.0,4,0,1,0.47,0.53,0.0,Yes
